"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"Illinois","Winnebago","17","201","2021-02-03",76,"Moderate","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-04",43,"Good","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-05",30,"Good","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-06",15,"Good","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-11",38,"Good","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-12",35,"Good","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-13",28,"Good","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-14",29,"Good","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-15",16,"Good","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-16",26,"Good","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-17",81,"Moderate","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-18",65,"Moderate","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-19",85,"Moderate","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-20",95,"Moderate","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-21",66,"Moderate","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-22",65,"Moderate","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-23",28,"Good","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-24",38,"Good","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-25",42,"Good","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-26",64,"Moderate","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-27",75,"Moderate","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-02-28",58,"Moderate","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-03-01",40,"Good","Ozone","17-201-2001",2
"Illinois","Winnebago","17","201","2021-03-02",61,"Moderate","PM2.5","17-201-0118",2
"Illinois","Winnebago","17","201","2021-03-03",48,"Good","PM2.5","17-201-0118",2
"Illinois","Winnebago","17","201","2021-03-04",39,"Good","Ozone","17-201-2001",2
"Illinois","Winnebago","17","201","2021-03-05",49,"Good","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-03-06",58,"Moderate","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-03-07",60,"Moderate","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-03-08",70,"Moderate","PM2.5","17-201-0118",1
"Illinois","Winnebago","17","201","2021-03-09",71,"Moderate","PM2.5","17-201-0118",2
"Illinois","Winnebago","17","201","2021-03-10",58,"Moderate","PM2.5","17-201-0118",2
"Illinois","Winnebago","17","201","2021-03-11",34,"Good","Ozone","17-201-2001",2
"Illinois","Winnebago","17","201","2021-03-12",37,"Good","Ozone","17-201-2001",2
"Illinois","Winnebago","17","201","2021-03-13",58,"Moderate","PM2.5","17-201-0118",2
"Illinois","Winnebago","17","201","2021-03-14",45,"Good","PM2.5","17-201-0118",2
"Illinois","Winnebago","17","201","2021-03-15",34,"Good","Ozone","17-201-2001",2
"Illinois","Winnebago","17","201","2021-03-16",45,"Good","PM2.5","17-201-0118",2
"Illinois","Winnebago","17","201","2021-03-17",50,"Good","PM2.5","17-201-0118",2
"Illinois","Winnebago","17","201","2021-03-18",39,"Good","Ozone","17-201-2001",2
"Illinois","Winnebago","17","201","2021-03-19",41,"Good","Ozone","17-201-2001",2
"Illinois","Winnebago","17","201","2021-03-20",42,"Good","Ozone","17-201-2001",2
"Illinois","Winnebago","17","201","2021-03-21",47,"Good","Ozone","17-201-2001",2
"Illinois","Winnebago","17","201","2021-03-22",60,"Moderate","PM2.5","17-201-0118",2
"Illinois","Winnebago","17","201","2021-03-23",44,"Good","PM2.5","17-201-0118",2
"Illinois","Winnebago","17","201","2021-03-24",28,"Good","Ozone","17-201-2001",2
"Illinois","Winnebago","17","201","2021-03-25",26,"Good","Ozone","17-201-2001",2
"Illinois","Winnebago","17","201","2021-03-26",21,"Good","Ozone","17-201-2001",1
"Illinois","Winnebago","17","201","2021-03-27",34,"Good","Ozone","17-201-2001",1
"Illinois","Winnebago","17","201","2021-03-28",38,"Good","Ozone","17-201-2001",1
"Illinois","Winnebago","17","201","2021-03-29",44,"Good","Ozone","17-201-2001",1
"Illinois","Winnebago","17","201","2021-03-30",39,"Good","Ozone","17-201-2001",1
"Illinois","Winnebago","17","201","2021-03-31",35,"Good","Ozone","17-201-2001",1
"Indiana","Allen","18","003","2021-01-01",29,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-02",20,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-01-03",22,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-04",31,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-05",43,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-06",26,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-01-07",27,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-01-08",28,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-01-09",30,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-01-10",58,"Moderate","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-11",37,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-12",53,"Moderate","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-13",52,"Moderate","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-14",48,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-15",25,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-16",25,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-17",19,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-01-18",25,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-19",30,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-20",30,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-01-21",31,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-01-22",31,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-01-23",29,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-01-24",27,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-25",51,"Moderate","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-01-26",29,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-01-27",31,"Good","Ozone","18-003-0002",1
"Indiana","Allen","18","003","2021-01-28",32,"Good","Ozone","18-003-0002",1
"Indiana","Allen","18","003","2021-01-29",31,"Good","Ozone","18-003-0002",1
"Indiana","Allen","18","003","2021-01-30",24,"Good","Ozone","18-003-0002",1
"Indiana","Allen","18","003","2021-01-31",31,"Good","Ozone","18-003-0002",1
"Indiana","Allen","18","003","2021-02-01",36,"Good","Ozone","18-003-0002",1
"Indiana","Allen","18","003","2021-02-02",37,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-02-03",37,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-02-04",52,"Moderate","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-02-05",31,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-02-06",34,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-02-07",33,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-02-08",66,"Moderate","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-02-09",57,"Moderate","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-02-10",55,"Moderate","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-02-11",37,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-02-12",36,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-02-13",50,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-02-14",34,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-02-15",28,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-02-16",30,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-02-17",68,"Moderate","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-02-18",50,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-02-19",75,"Moderate","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-02-20",69,"Moderate","PM2.5","18-003-0004",1
"Indiana","Allen","18","003","2021-02-21",63,"Moderate","PM2.5","18-003-0004",1
"Indiana","Allen","18","003","2021-02-22",44,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-02-23",41,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-02-24",42,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-02-25",38,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-02-26",46,"Good","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-02-27",52,"Moderate","PM2.5","18-003-0004",2
"Indiana","Allen","18","003","2021-02-28",31,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-03-01",36,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-02",35,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-03",36,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-04",34,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-05",37,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-06",39,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-07",40,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-08",44,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-03-09",46,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-03-10",46,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-03-11",33,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-03-12",40,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-13",42,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-14",41,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-15",31,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-16",27,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-17",34,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-03-18",33,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-19",35,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-20",38,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-03-21",44,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-03-22",44,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-03-23",42,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-03-24",39,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-25",28,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-26",26,"Good","Ozone","18-003-0002",2
"Indiana","Allen","18","003","2021-03-27",39,"Good","Ozone","18-003-0004",2
"Indiana","Allen","18","003","2021-03-28",32,"Good","Ozone","18-003-0004",2
